Device IP,TransactionID,Transaction Time,Location,Type,Purpose,Amount Spikes,Debited Amt,Credited Amt,Total Amt
49.207.45.128,TXN177353015,2021-10-18 17:25:48,HSR Layout,Debit,Transport,No,83,0,418314
49.207.45.128,TXN983144625,2021-10-19 18:10:36,BTM Layout,Debit,Bank Charges,No,71,0,418243
49.207.45.128,TXN481853295,2021-10-20 10:00:16,Jayanagar,Debit,Transport,No,138,0,418105
49.207.45.128,TXN463236990,2021-10-20 16:47:09,BTM Layout,Debit,Transport,No,213,0,417892
49.207.45.128,TXN242296104,2021-10-20 17:40:22,Jayanagar,Debit,Service Charges,No,49,0,417843
49.207.45.128,TXN455451630,2021-10-20 20:12:50,Koramangala,Debit,Bank Charges,No,186,0,417657
49.207.45.128,TXN415048469,2021-10-20 21:11:55,Malleshwaram,Debit,Transport,No,158,0,417499
49.207.45.128,TXN389552848,2021-10-20 21:42:52,Indiranagar,Debit,Bank Charges,No,282,0,417217
49.207.45.128,TXN633478115,2021-10-21 07:37:26,MG Road,Debit,Bank Charges,No,35,0,417182
49.207.45.128,TXN427738230,2021-10-21 08:52:38,Indiranagar,Debit,Service Charges,No,234,0,416948
49.207.45.128,TXN883661522,2021-10-21 13:51:30,Jayanagar,Debit,Bank Charges,No,251,0,416697
172.19.8.90,TXN613794432,2021-10-21 13:57:09,Malleshwaram,Debit,Entertainment,No,739,0,415958
49.207.45.128,TXN341925172,2021-10-21 16:09:54,BTM Layout,Debit,Transport,No,224,0,415734
49.207.45.128,TXN635461923,2021-10-21 17:01:12,MG Road,Debit,Service Charges,No,23,0,415711
49.207.45.128,TXN878278684,2021-10-22 10:46:26,Jayanagar,Credit,Cashback,No,0,121,415832
49.207.45.128,TXN564223411,2021-10-22 10:49:32,HSR Layout,Debit,Transport,No,358,0,415474
49.207.45.128,TXN401869477,2021-10-22 20:58:48,Indiranagar,Debit,Transport,No,93,0,415381
172.16.10.22,TXN768241386,2021-10-23 06:18:23,Koramangala,Debit,Food & Drink,No,913,0,414468
49.207.45.128,TXN644981457,2021-10-23 07:28:05,HSR Layout,Debit,Bank Charges,No,66,0,414402
49.207.45.128,TXN212851928,2021-10-23 10:01:46,HSR Layout,Debit,Service Charges,No,89,0,414313
49.207.45.128,TXN204953209,2021-10-24 08:23:33,Whitefield,Debit,Bank Charges,No,259,0,414054
49.207.45.128,TXN683795216,2021-10-24 14:11:37,HSR Layout,Credit,Interest Credit,No,0,127,414181
49.207.45.128,TXN170295818,2021-10-24 14:22:46,Jayanagar,Debit,Bank Charges,No,295,0,413886
49.207.45.128,TXN362834348,2021-10-24 15:31:54,MG Road,Debit,Bank Charges,No,310,0,413576
49.207.45.128,TXN574947402,2021-10-24 20:06:22,MG Road,Debit,Transport,No,230,0,413346
49.207.45.128,TXN893456588,2021-10-24 21:18:18,Whitefield,Debit,Bank Charges,No,95,0,413251
49.207.45.128,TXN535857976,2021-10-24 23:00:28,Malleshwaram,Debit,Fuel,No,1767,0,411484
49.207.45.128,TXN648944869,2021-10-25 09:18:10,HSR Layout,Debit,Bank Charges,No,199,0,411285
49.207.45.128,TXN308602860,2021-10-25 09:26:34,Jayanagar,Debit,Bank Charges,No,266,0,411019
49.207.45.128,TXN636012281,2021-10-25 14:36:30,MG Road,Debit,Transport,No,23,0,410996
49.207.45.128,TXN717982946,2021-10-25 15:54:30,Koramangala,Debit,Service Charges,No,184,0,410812
49.207.45.128,TXN525626712,2021-10-25 18:18:21,BTM Layout,Debit,Transport,No,53,0,410759
49.207.45.128,TXN762229358,2021-10-25 20:30:47,Koramangala,Debit,Bank Charges,No,218,0,410541
49.207.45.128,TXN324839265,2021-10-26 12:25:57,HSR Layout,Debit,Service Charges,No,275,0,410266
49.207.45.128,TXN447096269,2021-10-26 15:48:20,Jayanagar,Debit,Bank Charges,No,63,0,410203
49.207.45.128,TXN991113750,2021-10-26 19:25:04,BTM Layout,Debit,Service Charges,No,101,0,410102
49.207.45.128,TXN593814059,2021-10-26 23:25:40,Jayanagar,Debit,Bank Charges,No,179,0,409923
49.207.45.128,TXN150141020,2021-10-27 07:57:06,Malleshwaram,Debit,Transport,No,79,0,409844
49.207.45.128,TXN414486048,2021-10-27 21:28:04,Jayanagar,Debit,Groceries,No,2736,0,407108
49.207.45.128,TXN896307754,2021-10-27 22:47:34,Indiranagar,Debit,Transport,No,731,0,406377
49.207.45.128,TXN473589345,2021-10-28 07:21:41,Malleshwaram,Debit,Bank Charges,No,112,0,406265
49.207.45.128,TXN502803911,2021-10-28 08:28:53,MG Road,Debit,Service Charges,No,291,0,405974
49.207.45.128,TXN239877795,2021-10-28 15:06:14,Indiranagar,Debit,Entertainment,No,2768,0,403206
49.207.45.128,TXN823650622,2021-10-28 17:32:59,BTM Layout,Debit,Transport,No,171,0,403035
49.207.45.128,TXN986514053,2021-10-28 23:28:03,Malleshwaram,Debit,Transport,No,333,0,402702
49.207.45.128,TXN860150979,2021-10-29 09:13:01,Malleshwaram,Debit,Transport,No,43,0,402659
49.207.45.128,TXN741217159,2021-10-29 14:09:34,Indiranagar,Debit,Bank Charges,No,107,0,402552
49.207.45.128,TXN693015334,2021-10-29 18:20:25,BTM Layout,Debit,Service Charges,No,269,0,402283
49.207.45.128,TXN447443065,2021-10-30 07:08:25,HSR Layout,Debit,Bank Charges,No,106,0,402177
49.207.45.128,TXN353098012,2021-10-30 08:16:05,HSR Layout,Debit,Food & Drink,No,1259,0,400918
49.207.45.128,TXN521315156,2021-10-30 08:16:17,Koramangala,Debit,Transport,No,47,0,400871
49.207.45.128,TXN537762326,2021-10-30 12:31:09,Malleshwaram,Debit,Service Charges,No,83,0,400788
49.207.45.128,TXN276720595,2021-10-30 19:21:05,Koramangala,Debit,Service Charges,No,244,0,400544
49.207.45.128,TXN284619988,2021-10-30 20:12:09,Malleshwaram,Debit,Service Charges,No,124,0,400420
49.207.45.128,TXN131695437,2021-10-31 06:29:48,HSR Layout,Debit,Bank Charges,No,63,0,400357
49.207.45.128,TXN595720034,2021-10-31 08:06:01,Whitefield,Debit,Bank Charges,No,39,0,400318
49.207.45.128,TXN219044173,2021-10-31 08:12:34,MG Road,Debit,Bank Charges,No,49,0,400269
49.207.45.128,TXN413094711,2021-10-31 14:06:48,Indiranagar,Debit,Transport,No,303,0,399966
49.207.45.128,TXN610680045,2021-10-31 14:14:39,MG Road,Debit,Bank Charges,No,307,0,399659
49.207.45.128,TXN718577707,2021-10-31 14:37:59,Whitefield,Debit,Bank Charges,No,202,0,399457
49.207.45.128,TXN221744875,2021-10-31 18:32:36,MG Road,Debit,Service Charges,No,29,0,399428
49.207.45.128,TXN689434545,2021-10-31 21:45:57,Malleshwaram,Debit,Fuel,No,1624,0,397804
49.207.45.128,TXN250223748,2021-10-31 21:49:14,Malleshwaram,Debit,Service Charges,No,197,0,397607
10.20.30.45,TXN837855143,2021-11-01 09:30:00,Koramangala,Credit,Salary,No,0,97000,494607
49.207.45.128,TXN432132874,2021-11-02 07:19:18,Whitefield,Debit,Healthcare,No,2167,0,492440
192.168.1.105,TXN518530251,2021-11-02 09:15:07,Indiranagar,Credit,Refund,No,0,507,492947
49.207.45.128,TXN343254709,2021-11-02 12:37:54,Koramangala,Debit,Bank Charges,No,35,0,492912
49.207.45.128,TXN733744607,2021-11-02 13:50:10,Malleshwaram,Debit,Bank Charges,No,66,0,492846
172.16.10.22,TXN931344994,2021-11-02 14:31:37,Indiranagar,Debit,Food & Drink,No,1378,0,491468
49.207.45.128,TXN520913835,2021-11-02 18:35:26,Jayanagar,Debit,Transport,No,32,0,491436
49.207.45.128,TXN370983851,2021-11-02 22:55:14,Malleshwaram,Debit,Service Charges,No,167,0,491269
49.207.45.128,TXN351982322,2021-11-02 23:05:58,Jayanagar,Debit,Service Charges,No,112,0,491157
49.207.45.128,TXN977988076,2021-11-03 09:43:47,Jayanagar,Debit,Transport,No,254,0,490903
49.207.45.128,TXN765823505,2021-11-03 11:16:07,Malleshwaram,Debit,Bank Charges,No,84,0,490819
49.207.45.128,TXN496231356,2021-11-03 11:27:55,BTM Layout,Debit,Bank Charges,No,224,0,490595
49.207.45.128,TXN925871138,2021-11-03 16:25:45,Indiranagar,Debit,Transport,No,310,0,490285
49.207.45.128,TXN781499367,2021-11-04 10:14:42,Jayanagar,Debit,Service Charges,No,124,0,490161
192.168.1.105,TXN735658142,2021-11-04 12:14:12,Koramangala,Debit,Groceries,No,3185,0,486976
49.207.45.128,TXN127296786,2021-11-04 12:42:38,Indiranagar,Debit,Bank Charges,No,286,0,486690
192.168.1.105,TXN364914097,2021-11-04 20:36:33,Indiranagar,Debit,Groceries,No,2186,0,484504
49.207.45.128,TXN678700108,2021-11-04 22:52:24,Malleshwaram,Debit,Transport,No,148,0,484356
49.207.45.128,TXN954340313,2021-11-05 06:54:27,Whitefield,Debit,Service Charges,No,40,0,484316
49.207.45.128,TXN365109466,2021-11-05 19:36:43,Malleshwaram,Debit,Transport,No,33,0,484283
49.207.45.128,TXN796501755,2021-11-05 21:33:44,Malleshwaram,Debit,Transport,No,183,0,484100
49.207.45.128,TXN894900921,2021-11-05 21:56:13,HSR Layout,Debit,Service Charges,No,147,0,483953
49.207.45.128,TXN557023187,2021-11-06 08:15:06,Whitefield,Debit,Transport,No,230,0,483723
49.207.45.128,TXN692040126,2021-11-06 14:10:23,BTM Layout,Debit,Groceries,No,3721,0,480002
49.207.45.128,TXN110280169,2021-11-06 18:11:16,Whitefield,Debit,Transport,No,288,0,479714
49.207.45.128,TXN557325561,2021-11-06 21:13:08,Malleshwaram,Debit,Bank Charges,No,260,0,479454
49.207.45.128,TXN854706467,2021-11-06 22:08:25,Koramangala,Debit,Groceries,No,4471,0,474983
49.207.45.128,TXN877997575,2021-11-07 09:45:56,MG Road,Debit,Bank Charges,No,150,0,474833
49.207.45.128,TXN757972962,2021-11-07 09:48:03,Indiranagar,Debit,Bank Charges,No,286,0,474547
49.207.45.128,TXN870082200,2021-11-07 14:27:55,Indiranagar,Debit,Service Charges,No,88,0,474459
49.207.45.128,TXN698374040,2021-11-08 08:02:19,HSR Layout,Debit,Transport,No,272,0,474187
49.207.45.128,TXN537987520,2021-11-08 18:14:14,Jayanagar,Debit,Bank Charges,No,269,0,473918
49.207.45.128,TXN712271770,2021-11-08 18:20:39,HSR Layout,Debit,Bank Charges,No,156,0,473762
49.207.45.128,TXN666357475,2021-11-08 18:39:37,Indiranagar,Debit,Service Charges,No,97,0,473665
49.207.45.128,TXN964034203,2021-11-08 20:48:48,Koramangala,Debit,Transport,No,306,0,473359
49.207.45.128,TXN380230652,2021-11-08 20:56:52,Malleshwaram,Debit,Bank Charges,No,59,0,473300
49.207.45.128,TXN530597959,2021-11-09 11:12:09,Malleshwaram,Debit,Bank Charges,No,88,0,473212
49.207.45.128,TXN841386698,2021-11-09 12:43:15,Whitefield,Debit,Transport,No,271,0,472941
192.168.1.105,TXN953099198,2021-11-09 14:43:15,HSR Layout,Debit,Healthcare,No,1118,0,471823
172.18.5.67,TXN578409949,2021-11-09 16:52:51,Jayanagar,Debit,Food & Drink,No,1383,0,470440
49.207.45.128,TXN330948126,2021-11-09 23:44:18,BTM Layout,Debit,Bank Charges,No,116,0,470324
172.19.8.90,TXN117540346,2021-11-10 14:59:43,BTM Layout,Debit,Entertainment,No,2917,0,467407
192.168.1.105,TXN668864838,2021-11-10 15:24:03,MG Road,Debit,Groceries,No,2880,0,464527
49.207.45.128,TXN538479491,2021-11-10 18:18:20,MG Road,Debit,Transport,No,55,0,464472
49.207.45.128,TXN190182680,2021-11-10 20:15:50,BTM Layout,Debit,Transport,No,272,0,464200
49.207.45.128,TXN987596938,2021-11-11 07:30:06,Jayanagar,Debit,Transport,No,193,0,464007
49.207.45.128,TXN801103901,2021-11-11 20:09:41,Indiranagar,Debit,Transport,No,171,0,463836
49.207.45.128,TXN316369737,2021-11-11 21:17:41,MG Road,Debit,Bank Charges,No,124,0,463712
49.207.45.128,TXN892546649,2021-11-12 07:14:03,BTM Layout,Debit,Transport,Yes,811,0,462901
49.207.45.128,TXN173928238,2021-11-12 07:50:00,Koramangala,Debit,Service Charges,No,162,0,462739
49.207.45.128,TXN880119057,2021-11-12 08:00:39,Jayanagar,Debit,Bank Charges,No,122,0,462617
49.207.45.128,TXN652275641,2021-11-12 16:33:42,Koramangala,Debit,Service Charges,No,125,0,462492
49.207.45.128,TXN580292881,2021-11-12 21:02:45,Whitefield,Debit,Service Charges,No,21,0,462471
49.207.45.128,TXN515427431,2021-11-13 10:32:28,MG Road,Debit,Service Charges,No,54,0,462417
49.207.45.128,TXN368499728,2021-11-13 14:32:51,Jayanagar,Debit,Service Charges,No,226,0,462191
49.207.45.128,TXN860265920,2021-11-13 17:55:49,Koramangala,Debit,Service Charges,No,306,0,461885
49.207.45.128,TXN726742801,2021-11-13 19:07:03,Whitefield,Debit,Bank Charges,No,265,0,461620
49.207.45.128,TXN518812004,2021-11-13 19:20:03,MG Road,Debit,Entertainment,No,659,0,460961
49.207.45.128,TXN448586964,2021-11-13 21:45:27,BTM Layout,Debit,Fuel,No,1023,0,459938
49.207.45.128,TXN826277902,2021-11-13 22:45:17,Indiranagar,Debit,Service Charges,No,26,0,459912
49.207.45.128,TXN112026057,2021-11-13 23:08:39,BTM Layout,Debit,Transport,No,12,0,459900
49.207.45.128,TXN845998708,2021-11-13 23:37:15,Whitefield,Debit,Transport,No,107,0,459793
49.207.45.128,TXN836042486,2021-11-14 07:52:41,Koramangala,Debit,Fuel,No,1235,0,458558
49.207.45.128,TXN842678701,2021-11-14 21:40:21,BTM Layout,Debit,Fuel,No,1484,0,457074
49.207.45.128,TXN806939710,2021-11-15 07:47:10,MG Road,Debit,Service Charges,No,17,0,457057
49.207.45.128,TXN408293982,2021-11-15 08:18:30,Indiranagar,Debit,Service Charges,No,50,0,457007
49.207.45.128,TXN110869393,2021-11-15 08:31:42,Jayanagar,Debit,Service Charges,No,66,0,456941
49.207.45.128,TXN908916025,2021-11-15 11:57:23,Koramangala,Debit,Service Charges,No,194,0,456747
49.207.45.128,TXN138679196,2021-11-16 06:58:26,Koramangala,Debit,Fuel,Yes,5845,0,450902
49.207.45.128,TXN748346782,2021-11-16 07:47:39,Indiranagar,Debit,Bank Charges,No,148,0,450754
49.207.45.128,TXN670151543,2021-11-16 07:58:12,HSR Layout,Debit,Service Charges,No,293,0,450461
49.207.45.128,TXN543176017,2021-11-16 17:00:22,Indiranagar,Debit,Transport,No,597,0,449864
49.207.45.128,TXN290341189,2021-11-16 17:22:00,BTM Layout,Debit,Transport,No,230,0,449634
49.207.45.128,TXN385872596,2021-11-16 17:57:02,Jayanagar,Debit,Transport,No,276,0,449358
49.207.45.128,TXN821736378,2021-11-16 20:30:18,Malleshwaram,Debit,Bank Charges,No,169,0,449189
49.207.45.128,TXN535075426,2021-11-16 22:59:35,Koramangala,Debit,Bank Charges,No,39,0,449150
49.207.45.128,TXN236774443,2021-11-17 06:02:59,Jayanagar,Debit,Bank Charges,No,171,0,448979
49.207.45.128,TXN892847391,2021-11-17 09:10:07,MG Road,Debit,Bank Charges,No,68,0,448911
49.207.45.128,TXN926903261,2021-11-17 13:40:51,HSR Layout,Debit,Service Charges,No,66,0,448845
49.207.45.128,TXN652600207,2021-11-17 13:57:19,MG Road,Debit,Bank Charges,No,262,0,448583
49.207.45.128,TXN246999530,2021-11-17 15:26:58,HSR Layout,Debit,Transport,No,59,0,448524
49.207.45.128,TXN468152145,2021-11-17 17:22:31,Indiranagar,Debit,Bank Charges,No,13,0,448511
49.207.45.128,TXN883231809,2021-11-17 17:31:13,BTM Layout,Debit,Transport,No,62,0,448449
49.207.45.128,TXN399660113,2021-11-17 22:01:15,Jayanagar,Debit,Fuel,No,1235,0,447214
49.207.45.128,TXN250049808,2021-11-18 12:12:56,Jayanagar,Debit,Transport,No,279,0,446935
49.207.45.128,TXN186278124,2021-11-18 12:43:59,Whitefield,Debit,Service Charges,No,266,0,446669
49.207.45.128,TXN573606075,2021-11-18 15:40:51,HSR Layout,Debit,Service Charges,No,217,0,446452
49.207.45.128,TXN348462022,2021-11-18 18:56:23,Koramangala,Debit,Transport,No,13,0,446439
49.207.45.128,TXN541062871,2021-11-18 19:21:08,Jayanagar,Debit,Bank Charges,No,257,0,446182
49.207.45.128,TXN976995074,2021-11-18 21:06:37,Koramangala,Debit,Service Charges,No,45,0,446137
49.207.45.128,TXN592445152,2021-11-19 09:05:47,Koramangala,Debit,Bank Charges,No,307,0,445830
49.207.45.128,TXN737867975,2021-11-19 09:42:05,BTM Layout,Debit,Bank Charges,No,152,0,445678
49.207.45.128,TXN805040462,2021-11-19 10:26:53,Malleshwaram,Debit,Bank Charges,No,66,0,445612
49.207.45.128,TXN314509010,2021-11-20 08:23:43,BTM Layout,Debit,Service Charges,No,76,0,445536
49.207.45.128,TXN798875505,2021-11-20 10:13:24,HSR Layout,Debit,Service Charges,No,140,0,445396
49.207.45.128,TXN685402846,2021-11-20 11:46:21,Whitefield,Debit,Transport,No,376,0,445020
49.207.45.128,TXN734259256,2021-11-20 16:30:55,Malleshwaram,Debit,Bank Charges,No,96,0,444924
49.207.45.128,TXN171779643,2021-11-20 19:16:47,Koramangala,Debit,Transport,No,231,0,444693
49.207.45.128,TXN950587044,2021-11-21 06:32:44,Jayanagar,Debit,Fuel,Yes,3291,0,441402
49.207.45.128,TXN708587287,2021-11-21 09:08:43,Jayanagar,Debit,Entertainment,No,2162,0,439240
172.16.11.35,TXN964532539,2021-11-21 12:15:35,Indiranagar,Debit,Food & Drink,No,744,0,438496
49.207.45.128,TXN532323271,2021-11-21 18:18:38,BTM Layout,Debit,Bank Charges,No,22,0,438474
49.207.45.128,TXN436007414,2021-11-21 22:54:57,Koramangala,Debit,Service Charges,No,252,0,438222
10.20.30.45,TXN295688712,2021-11-22 11:56:32,BTM Layout,Credit,Interest Credit,No,0,40,438262
172.18.5.67,TXN862025312,2021-11-22 15:18:57,Jayanagar,Debit,Food & Drink,No,1478,0,436784
49.207.45.128,TXN682598904,2021-11-22 18:52:24,Jayanagar,Debit,Service Charges,No,279,0,436505
49.207.45.128,TXN608789699,2021-11-23 12:51:35,MG Road,Debit,Fuel,No,2380,0,434125
49.207.45.128,TXN543508271,2021-11-23 13:02:39,Jayanagar,Debit,Service Charges,No,277,0,433848
49.207.45.128,TXN708308681,2021-11-23 13:43:52,Indiranagar,Debit,Bank Charges,No,219,0,433629
49.207.45.128,TXN327931286,2021-11-23 19:56:16,Whitefield,Debit,Bank Charges,No,63,0,433566
49.207.45.128,TXN146473393,2021-11-23 23:24:39,Malleshwaram,Debit,Transport,No,63,0,433503
49.207.45.128,TXN723918260,2021-11-24 09:24:31,HSR Layout,Debit,Bank Charges,No,213,0,433290
49.207.45.128,TXN472186608,2021-11-24 09:39:48,Malleshwaram,Debit,Transport,No,159,0,433131
49.207.45.128,TXN611379503,2021-11-24 10:40:59,HSR Layout,Debit,Service Charges,No,93,0,433038
172.16.10.22,TXN275439834,2021-11-24 11:57:35,Koramangala,Debit,Food & Drink,No,440,0,432598
49.207.45.128,TXN136861520,2021-11-24 17:14:36,Malleshwaram,Debit,Transport,No,65,0,432533
49.207.45.128,TXN793370721,2021-11-24 18:17:14,Whitefield,Debit,Service Charges,No,24,0,432509
49.207.45.128,TXN514956360,2021-11-24 20:38:11,Malleshwaram,Debit,Fuel,No,1827,0,430682
10.20.30.45,TXN897444022,2021-11-24 21:42:12,Malleshwaram,Credit,Reversal of Charges,No,0,109,430791
49.207.45.128,TXN977607584,2021-11-25 14:39:29,Jayanagar,Debit,Transport,No,13,0,430778
49.207.45.128,TXN897078618,2021-11-25 15:34:47,MG Road,Debit,Bank Charges,No,181,0,430597
49.207.45.128,TXN933491173,2021-11-25 16:50:22,Koramangala,Debit,Transport,No,295,0,430302
49.207.45.128,TXN448206288,2021-11-26 06:14:54,Malleshwaram,Debit,Bank Charges,No,49,0,430253
49.207.45.128,TXN742258666,2021-11-26 17:43:36,Koramangala,Debit,Transport,No,150,0,430103
49.207.45.128,TXN767566462,2021-11-27 11:53:23,Indiranagar,Credit,Product Return,No,0,305,430408
49.207.45.128,TXN784641876,2021-11-27 21:25:07,MG Road,Debit,Bank Charges,No,172,0,430236
192.168.1.105,TXN233789897,2021-11-27 23:57:42,Jayanagar,Credit,Cashback,No,0,373,430609
10.20.30.45,TXN595880672,2021-11-28 10:20:09,MG Road,Credit,Cashback,No,0,275,430884
49.207.45.128,TXN444058018,2021-11-28 11:18:01,Jayanagar,Debit,Service Charges,No,83,0,430801
49.207.45.128,TXN295512244,2021-11-28 12:16:23,Indiranagar,Debit,Bank Charges,No,23,0,430778
49.207.45.128,TXN842729310,2021-11-28 16:25:13,BTM Layout,Debit,Service Charges,No,261,0,430517
49.207.45.128,TXN701151523,2021-11-28 20:32:48,Jayanagar,Debit,Transport,No,158,0,430359
49.207.45.128,TXN956260075,2021-11-29 06:51:51,Koramangala,Debit,Service Charges,No,84,0,430275
49.207.45.128,TXN313940116,2021-11-29 08:49:09,Malleshwaram,Debit,Bank Charges,No,241,0,430034
49.207.45.128,TXN741658764,2021-11-29 10:10:09,Malleshwaram,Debit,Bank Charges,No,282,0,429752
49.207.45.128,TXN456317534,2021-11-29 10:15:14,BTM Layout,Debit,Service Charges,No,243,0,429509
49.207.45.128,TXN377982801,2021-11-29 14:26:19,Malleshwaram,Debit,Service Charges,No,136,0,429373
49.207.45.128,TXN175820947,2021-11-29 19:34:49,Indiranagar,Debit,Service Charges,No,79,0,429294
49.207.45.128,TXN971480675,2021-11-29 21:28:06,BTM Layout,Debit,Bank Charges,No,287,0,429007
49.207.45.128,TXN462337281,2021-11-29 22:42:35,Whitefield,Debit,Service Charges,No,199,0,428808
49.207.45.128,TXN562170390,2021-11-30 08:02:11,MG Road,Debit,Bank Charges,No,193,0,428615
49.207.45.128,TXN774408398,2021-11-30 18:23:06,Koramangala,Debit,Bank Charges,No,233,0,428382
49.207.45.128,TXN157151236,2021-11-30 18:46:20,Jayanagar,Debit,Transport,No,272,0,428110
10.20.30.45,TXN519507591,2021-12-01 09:30:00,Whitefield,Credit,Salary,No,0,97000,525110
49.207.45.128,TXN706866472,2021-12-02 10:47:47,Jayanagar,Debit,Transport,No,282,0,524828
49.207.45.128,TXN620431195,2021-12-02 15:48:01,BTM Layout,Debit,Service Charges,No,34,0,524794
49.207.45.128,TXN938014189,2021-12-02 16:17:53,HSR Layout,Debit,Bank Charges,No,260,0,524534
49.207.45.128,TXN564366678,2021-12-02 19:04:02,Malleshwaram,Debit,Bank Charges,No,234,0,524300
49.207.45.128,TXN835609457,2021-12-02 20:26:17,Whitefield,Credit,Product Return,No,0,1346,525646
49.207.45.128,TXN411379124,2021-12-02 21:42:37,Jayanagar,Debit,Service Charges,No,188,0,525458
172.19.8.90,TXN922297701,2021-12-03 10:49:15,BTM Layout,Debit,Entertainment,No,1987,0,523471
49.207.45.128,TXN893230765,2021-12-03 11:05:55,Indiranagar,Debit,Bank Charges,No,261,0,523210
49.207.45.128,TXN980585298,2021-12-03 11:14:48,Jayanagar,Debit,Service Charges,No,159,0,523051
49.207.45.128,TXN579618783,2021-12-03 13:31:51,Malleshwaram,Debit,Service Charges,No,58,0,522993
49.207.45.128,TXN717666907,2021-12-03 17:12:51,HSR Layout,Debit,Transport,No,127,0,522866
49.207.45.128,TXN869483085,2021-12-03 22:45:21,BTM Layout,Debit,Service Charges,No,279,0,522587
49.207.45.128,TXN465474213,2021-12-03 23:39:09,MG Road,Debit,Bank Charges,No,136,0,522451
49.207.45.128,TXN395976842,2021-12-04 07:01:38,Jayanagar,Debit,Service Charges,No,297,0,522154
49.207.45.128,TXN113231857,2021-12-04 15:47:20,MG Road,Debit,Bank Charges,No,65,0,522089
49.207.45.128,TXN148741164,2021-12-04 21:00:15,Jayanagar,Debit,Service Charges,No,94,0,521995
